run_id,experiment_name,experiment_prefix,dataset,model_architecture,pipeline_method,pipeline_kind,status,lifecycle_stage,is_child_run,start_time_iso,end_time_iso,evidence_duration_seconds,evidence_duration_hours,duration_source,overhead_category
cac7b212f83e4b328389bfed37a58892,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,GRU,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-26T23:57:24.771000+00:00,2026-04-03T22:08:34.189000+00:00,0.086,0.000024,metric:best_val_loss,improv11_deleted
2a4dc38912ae4da0b98dc1a39dc5599b,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,GRU,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-26T23:57:25.826000+00:00,2026-04-03T22:08:14.251000+00:00,0.101,0.000028,metric:best_val_loss,improv11_deleted
d640cf44bf1a4d76a201c053ccb3ee41,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,GRU,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-26T23:57:26.618000+00:00,2026-04-03T22:07:54.229000+00:00,0.099,0.000028,metric:best_val_loss,improv11_deleted
70717d0712a24cd88c7353463ec217d1,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,GRU,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-26T23:57:27.378000+00:00,2026-04-03T22:07:34.236000+00:00,0.111,0.000031,metric:best_val_loss,improv11_deleted
f7a8c28fbf9f41eb84c63c17ae794590,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:17.472000+00:00,2026-04-03T22:07:14.155000+00:00,0.072,0.000020,metric:best_val_loss,improv11_deleted
237dba0a19534f72981396e50d866463,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:18.333000+00:00,2026-04-03T22:07:03.756000+00:00,0.071,0.000020,metric:best_val_loss,improv11_deleted
6b79c05ac00d4e7d91ffef2625653016,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:19.477000+00:00,2026-04-03T22:06:53.430000+00:00,0.103,0.000029,metric:best_val_loss,improv11_deleted
b665d0da8a53472999f6d49bade993b1,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:20.024000+00:00,2026-04-03T22:06:42.841000+00:00,0.104,0.000029,metric:best_val_loss,improv11_deleted
193d3527745342f0b2a3fef5d9fb092b,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:20.965000+00:00,2026-04-03T22:06:32.218000+00:00,0.106,0.000029,metric:best_val_loss,improv11_deleted
72efb05746864228b596041e5218c9f9,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:21.869000+00:00,2026-04-04T01:40:10.909000+00:00,0.066,0.000018,metric:best_val_loss,improv11_deleted
eb31d760f29544ecaeacf77e2950336b,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:22.264000+00:00,2026-04-03T22:05:54.422000+00:00,0.072,0.000020,metric:best_val_loss,improv11_deleted
ab0168719e8f42dab7ab187290d988f1,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:22.646000+00:00,2026-04-03T22:05:35.431000+00:00,0.07,0.000019,metric:best_val_loss,improv11_deleted
e868a17fe2f84c76b319c8221e3b1688,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:23.345000+00:00,2026-04-03T22:05:16.483000+00:00,0.071,0.000020,metric:best_val_loss,improv11_deleted
adbb34b4f3fc4368bef824c76c519d4d,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:24.199000+00:00,2026-04-03T22:05:06.088000+00:00,0.068,0.000019,metric:best_val_loss,improv11_deleted
fe25eb83deb6477f9f3feaa7f12a3065,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:24.723000+00:00,2026-04-03T22:04:55.632000+00:00,0.102,0.000028,metric:best_val_loss,improv11_deleted
a8f2ceea1329495ab1c3ac84b30949c0,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:25.268000+00:00,2026-04-03T22:04:45.255000+00:00,0.114,0.000032,metric:best_val_loss,improv11_deleted
d513c47261c8493abef6da21ebb21bdc,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:26.243000+00:00,2026-04-03T22:04:34.834000+00:00,0.066,0.000018,metric:best_val_loss,improv11_deleted
0253bc23d6e84567bfc779bd567a0146,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:27.061000+00:00,2026-04-03T22:04:15.782000+00:00,0.079,0.000022,metric:best_val_loss,improv11_deleted
5c51b246dac44432bc8283891dc1c7b0,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:27.512000+00:00,2026-04-03T22:03:56.786000+00:00,0.073,0.000020,metric:best_val_loss,improv11_deleted
8a54dfb2ca664f9bbbd02f3b06341544,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:27.907000+00:00,2026-04-03T22:03:37.798000+00:00,0.072,0.000020,metric:best_val_loss,improv11_deleted
edd742d45f9746b997c13d2c4df58bd0,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:28.882000+00:00,2026-04-03T22:03:18.742000+00:00,0.076,0.000021,metric:best_val_loss,improv11_deleted
54d259b64f0649cc97d37766c481d7ee,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:29.642000+00:00,2026-04-03T22:03:08.311000+00:00,0.08,0.000022,metric:best_val_loss,improv11_deleted
d193c8f0d13a47359f810b850fc16942,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:30.127000+00:00,2026-04-03T22:02:57.837000+00:00,0.086,0.000024,metric:best_val_loss,improv11_deleted
aa0a8066c2c54827936ea09cdf74ae39,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:30.619000+00:00,2026-04-03T22:02:47.396000+00:00,0.098,0.000027,metric:best_val_loss,improv11_deleted
c14efb28802a4ed8a8b1fc811171a8b5,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:31.703000+00:00,2026-04-03T22:02:36.957000+00:00,0.074,0.000021,metric:best_val_loss,improv11_deleted
5e483a25efdb404d8a2247eaabde9070,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:32.691000+00:00,2026-04-03T22:02:17.751000+00:00,0.07,0.000019,metric:best_val_loss,improv11_deleted
1855ba50fd0148eeb7de5cedb6fe4c29,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:33.509000+00:00,2026-04-03T22:01:58.806000+00:00,0.097,0.000027,metric:best_val_loss,improv11_deleted
21ed499d470a42e58266b79e20956661,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:34.053000+00:00,2026-04-03T22:01:39.768000+00:00,0.128,0.000036,metric:best_val_loss,improv11_deleted
3f29bd7c41274c3990dcd205af74d763,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:34.948000+00:00,2026-04-03T22:01:20.770000+00:00,0.066,0.000018,metric:best_val_loss,improv11_deleted
a8d616d61405486ab5f8786402cbf032,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:35.972000+00:00,2026-04-03T22:01:10.356000+00:00,0.092,0.000026,metric:best_val_loss,improv11_deleted
b70523e3523743ce8a7eb4dc0ce47c62,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:36.513000+00:00,2026-04-03T22:01:00.005000+00:00,0.087,0.000024,metric:best_val_loss,improv11_deleted
4d7a039b779b444487463f3ad51a8cb5,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:37.048000+00:00,2026-04-03T22:00:49.557000+00:00,0.109,0.000030,metric:best_val_loss,improv11_deleted
b041fff70f104c4ab70dd1da67087116,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:37.847000+00:00,2026-04-03T22:00:39.126000+00:00,0.061,0.000017,metric:best_val_loss,improv11_deleted
5c9ab9a9e75f4b02b863b31590f962a3,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:38.732000+00:00,2026-04-03T22:00:20.064000+00:00,0.065,0.000018,metric:best_val_loss,improv11_deleted
38e9a9991b61453eab281192ed163640,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:39.135000+00:00,2026-04-03T22:00:00.999000+00:00,0.072,0.000020,metric:best_val_loss,improv11_deleted
cb9af386c4ec401bb1fdee71782a1b6b,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,ModernTCN,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-27T06:58:39.615000+00:00,2026-04-03T21:59:42.075000+00:00,0.095,0.000026,metric:best_val_loss,improv11_deleted
dd6c7e1118454fc59ff93585a3f609fa,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,Mamba,adversarial_training,train,FINISHED,deleted,false,2026-03-29T12:04:30.288000+00:00,2026-03-29T16:01:04.313000+00:00,14193.829,3.942730,metric:ep_val_loss,improv11_deleted
434f378501e14752a5ab941f9ac9525d,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,Mamba,adversarial_training,train,FAILED,deleted,false,2026-03-29T16:01:04.509000+00:00,2026-03-29T16:36:04.155000+00:00,1657.22,0.460339,metric:ep_val_loss,improv11_deleted
88eded68aeb24485a08dc685c5c40d8b,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,Mamba,adversarial_training,train,FINISHED,deleted,false,2026-03-29T16:36:17.566000+00:00,2026-03-30T07:47:44.944000+00:00,54687.194,15.190887,metric:ep_val_loss,improv11_deleted
ae12d15661364b2ea4a490c373389078,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,Mamba,fault_constrained_adversarial_training,train,FAILED,deleted,false,2026-03-30T16:46:45.491000+00:00,2026-03-30T19:33:07.846000+00:00,7910.74,2.197428,metric:ep_val_loss,improv11_deleted
a56c88395cfc43c0801994729defc6f8,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,baseline,train,FINISHED,deleted,false,2026-03-30T19:41:13.320000+00:00,2026-03-30T19:41:55.108000+00:00,41.471,0.011520,metric:ep_val_loss,improv11_deleted
b71cdb8b243e4abd85bf2cfd8350ed61,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,baseline,train,FINISHED,deleted,false,2026-03-30T19:48:08.387000+00:00,2026-03-30T19:50:04.302000+00:00,115.648,0.032124,metric:ep_val_loss,improv11_deleted
8a0810aea9ba412ebf5fdd778b88525a,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-30T23:26:08.201000+00:00,2026-04-15T15:56:28.629000+00:00,0.08,0.000022,metric:best_val_loss,improv11_deleted
5f5410f3ebbf47ada763e43ba31f9b69,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-30T23:26:09.620000+00:00,2026-04-03T21:59:20.524000+00:00,0.08,0.000022,metric:best_val_loss,improv11_deleted
86b7156e9c894b909fa2c303ba29cccd,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-30T23:26:10.904000+00:00,2026-04-03T21:59:17.971000+00:00,0.079,0.000022,metric:best_val_loss,improv11_deleted
9bdea978536d4c80967da5818ed90aae,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-30T23:26:12.723000+00:00,2026-04-03T21:59:15.159000+00:00,0.08,0.000022,metric:best_val_loss,improv11_deleted
986c80bbe85e42168ebfc8057bb9cf6b,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FAILED,deleted,false,2026-03-30T23:26:14.353000+00:00,2026-03-30T23:26:15.308000+00:00,0.054,0.000015,metric:best_val_loss,improv11_deleted
b18f94da9ee84689a5b5ce692127415d,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,Mamba,fault_constrained_adversarial_training,train,FAILED,deleted,false,2026-03-30T23:26:24.050000+00:00,2026-03-31T09:42:05.291000+00:00,36099.165,10.027546,metric:ep_val_loss,improv11_deleted
49aeec444a014618bca4ec0b494768bb,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-31T09:47:18.887000+00:00,2026-04-03T21:59:12.249000+00:00,0.084,0.000023,metric:best_val_loss,improv11_deleted
873272eef79a4eb287717c4602ef066d,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-31T09:47:20.893000+00:00,2026-04-03T21:59:08.943000+00:00,0.081,0.000023,metric:best_val_loss,improv11_deleted
13ac2bf04ea3460984a3de951fea3c5e,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-31T09:47:23.032000+00:00,2026-04-17T08:02:28.401000+00:00,0.076,0.000021,metric:best_val_loss,improv11_deleted
0cbb54945d6b4a1089a9ea9612b53f78,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,ensemble,wrap,FINISHED,deleted,false,2026-03-31T09:47:25.304000+00:00,2026-04-04T16:12:14.773000+00:00,0.065,0.000018,metric:best_val_loss,improv11_deleted
1e69c01b25c64bdb9c27ac16ce5b502d,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:29.103000+00:00,2026-04-03T21:58:57.487000+00:00,0.089,0.000025,metric:best_val_loss,improv11_deleted
917b04e1aa3b49ffb600298137df90c6,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:30.320000+00:00,2026-04-03T21:58:44.442000+00:00,0.116,0.000032,metric:best_val_loss,improv11_deleted
2df0ca32bb634396ab89f50ecd24999d,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:31.742000+00:00,2026-04-03T21:54:01.736000+00:00,0.098,0.000027,metric:best_val_loss,improv11_deleted
30fb1e1764114fcfbbb4de2c2d70aeb1,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:32.612000+00:00,2026-04-03T21:52:48.493000+00:00,0.104,0.000029,metric:best_val_loss,improv11_deleted
1c9c8ac3f858481698e159b713e7b054,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:34.186000+00:00,2026-04-03T21:58:31.607000+00:00,0.072,0.000020,metric:best_val_loss,improv11_deleted
0a4e05a56aab4d2898ac693e94ae6c05,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:35.137000+00:00,2026-04-03T21:58:07.711000+00:00,0.089,0.000025,metric:best_val_loss,improv11_deleted
27594b9afe6a4758ba4c01e551dc40b5,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:35.565000+00:00,2026-04-03T21:51:35.432000+00:00,0.097,0.000027,metric:best_val_loss,improv11_deleted
ec8b67cb2d0c40eea4392816ae6f1ce7,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:36.320000+00:00,2026-04-03T21:49:11.216000+00:00,0.086,0.000024,metric:best_val_loss,improv11_deleted
5897f77a78d74fa1abeb64d5f331f570,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:37.922000+00:00,2026-04-03T21:57:43.730000+00:00,0.089,0.000025,metric:best_val_loss,improv11_deleted
f3f59d0f5e4a4071b23d7cb4eea3ebe1,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:39.094000+00:00,2026-04-03T21:57:30.791000+00:00,0.078,0.000022,metric:best_val_loss,improv11_deleted
f583acef61b34cbe8db08b6d49a18325,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:39.506000+00:00,2026-04-03T21:46:46.763000+00:00,0.098,0.000027,metric:best_val_loss,improv11_deleted
fc387b4319ba4830aa315dd83ff49090,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:40.343000+00:00,2026-04-03T21:45:33.434000+00:00,0.093,0.000026,metric:best_val_loss,improv11_deleted
8b4af4a6f9284f598a1460bde413e751,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:41.816000+00:00,2026-04-03T21:57:17.879000+00:00,0.097,0.000027,metric:best_val_loss,improv11_deleted
c5a6375394d344b48e416342be65290a,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:42.795000+00:00,2026-04-03T21:56:53.834000+00:00,0.083,0.000023,metric:best_val_loss,improv11_deleted
69acc24c8a8349878b6c8b81896cd78f,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:43.187000+00:00,2026-04-03T21:44:19.722000+00:00,0.097,0.000027,metric:best_val_loss,improv11_deleted
0df5edd36511423da034ae7bac8a9de6,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:44.009000+00:00,2026-04-03T21:41:55.347000+00:00,0.103,0.000029,metric:best_val_loss,improv11_deleted
1bc2dc069d844d06bd4c75c3b6e19afc,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:45.689000+00:00,2026-04-04T01:43:10.206000+00:00,0.082,0.000023,metric:best_val_loss,improv11_deleted
2940e518cd2742f7a97bfbd815309b50,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:46.698000+00:00,2026-04-03T21:56:16.971000+00:00,0.089,0.000025,metric:best_val_loss,improv11_deleted
6c555f70998c4701902e3e944cefbe20,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:47.133000+00:00,2026-04-03T21:39:30.954000+00:00,0.097,0.000027,metric:best_val_loss,improv11_deleted
4a187c97babc4185991980c68557d244,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:48.008000+00:00,2026-04-03T21:38:17.896000+00:00,0.095,0.000026,metric:best_val_loss,improv11_deleted
d3e7a611d20c43e7ae2f03de9c117b67,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:49.410000+00:00,2026-04-03T21:56:04.108000+00:00,0.068,0.000019,metric:best_val_loss,improv11_deleted
621ec6d7f11648c4a6945a0791eafadc,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:50.427000+00:00,2026-04-03T21:55:39.835000+00:00,0.086,0.000024,metric:best_val_loss,improv11_deleted
5fe5a9d1f28346baaa0090c1783e0d1f,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:50.860000+00:00,2026-04-03T21:37:04.855000+00:00,0.079,0.000022,metric:best_val_loss,improv11_deleted
5e10ac1f75e9492cb324a585ed9f33c2,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:51.712000+00:00,2026-04-03T21:34:40.591000+00:00,0.08,0.000022,metric:best_val_loss,improv11_deleted
d00b3a88fa82431fbb1ac8f835856f96,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:53.406000+00:00,2026-04-03T21:55:15.745000+00:00,0.074,0.000021,metric:best_val_loss,improv11_deleted
c450ae3673a34c359db71ba64e9b5df0,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:54.325000+00:00,2026-04-03T21:55:02.761000+00:00,0.085,0.000024,metric:best_val_loss,improv11_deleted
e0530d491c89418a9ad1f909863a140a,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:54.957000+00:00,2026-04-03T21:32:15.945000+00:00,0.076,0.000021,metric:best_val_loss,improv11_deleted
e009882a5be04f8fb0bfe3efb75f9f0b,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:55.812000+00:00,2026-04-03T21:31:02.740000+00:00,0.098,0.000027,metric:best_val_loss,improv11_deleted
52e90166bdd54c34b5c4c2fa91c20365,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:57.329000+00:00,2026-04-03T21:54:49.806000+00:00,0.079,0.000022,metric:best_val_loss,improv11_deleted
452ef05f592e41909d706acf47d3ad22,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:58.480000+00:00,2026-04-03T21:54:25.742000+00:00,0.084,0.000023,metric:best_val_loss,improv11_deleted
2bb94f3535db46e9a3c9303ddf0b0c25,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:58.916000+00:00,2026-04-03T21:29:49.499000+00:00,0.1,0.000028,metric:best_val_loss,improv11_deleted
e5ebbf82381543878bf0062c65d79cb5,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T09:47:59.722000+00:00,2026-04-03T21:27:24.906000+00:00,0.061,0.000017,metric:best_val_loss,improv11_deleted
46bb3ad0935e455a91655a4f9a0e5114,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,Mamba,fault_constrained_adversarial_training,train,FAILED,deleted,false,2026-03-31T09:48:08.186000+00:00,2026-03-31T15:42:17.243000+00:00,19790.224,5.497284,metric:ep_val_loss,improv11_deleted
34b30ecdd43c43dfbbda627d564f9613,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T18:32:17.495000+00:00,2026-03-31T18:32:17.745000+00:00,0.073,0.000020,metric:best_val_loss,improv11_deleted
e0ff2c80c21a489b846834f06e465f39,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T18:32:18.038000+00:00,2026-03-31T18:32:18.307000+00:00,0.095,0.000026,metric:best_val_loss,improv11_deleted
47f52a66319d40bc9a9488f6b05870f1,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T18:32:20.264000+00:00,2026-03-31T18:32:20.561000+00:00,0.115,0.000032,metric:best_val_loss,improv11_deleted
f27c8b10434f49e087b547fdbfe839ce,improv-11-BeijingAir_Tiantan,improv-11,BeijingAir_Tiantan,PatchTST,randomized_smoothing,wrap,FINISHED,deleted,false,2026-03-31T18:32:20.758000+00:00,2026-03-31T18:32:20.967000+00:00,0.072,0.000020,metric:best_val_loss,improv11_deleted
