,dataset,data_config_signature,run_id,robustness_method,pipeline_method,pipeline_id,model_architecture,model,scenario_idx,scenario,D,D_CI_lo,D_CI_hi,err_pert,err_pert_CI_lo,err_pert_CI_hi
618,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,130478b6c656458bac702a6d267e7918,baseline,baseline,baseline,GRU,GRU,2,noise,1.0018497424349142,1.000905438947825,1.002895663739083,0.7274716471940279,0.7244611673137545,0.7304777242836356
619,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,130478b6c656458bac702a6d267e7918,baseline,baseline,baseline,GRU,GRU,3,spike,1.0039942996384288,1.0031785165222389,1.004822803590305,0.7290288712918759,0.7260976108814031,0.7319730399098991
620,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,130478b6c656458bac702a6d267e7918,baseline,baseline,baseline,GRU,GRU,4,time_stretch,1.0661243164590726,1.0613582493991782,1.070758739147747,0.7741432469934225,0.7700542318774015,0.7779984306526183
621,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,130478b6c656458bac702a6d267e7918,baseline,baseline,baseline,GRU,GRU,5,time_compress,1.0614678652525604,1.0574085559122453,1.0657875153863592,0.7707620650798083,0.766984419362694,0.7743545204029232
622,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,130478b6c656458bac702a6d267e7918,baseline,baseline,baseline,GRU,GRU,6,stuck_sensor,1.1052556192012783,1.0992995007165882,1.1117806084683053,0.80255760101974,0.7974564679518342,0.807865392177105
623,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,130478b6c656458bac702a6d267e7918,baseline,baseline,baseline,GRU,GRU,7,missing_data,1.2838151072418158,1.2700498752432634,1.2973795676304407,0.9322147336065769,0.9222099424307794,0.9423172212070227
624,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,0,drift,1.141926672503299,1.1386672689641082,1.1455189454672676,0.6052709395080805,0.6014537046518177,0.6088009822114556
625,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,1,attenuation,1.1230604172950334,1.1194771694693568,1.1267366040619506,0.5952710014298558,0.5917858197179064,0.5990261787717417
626,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,2,noise,1.0468131689752873,1.0454795368931105,1.0482668912413222,0.5548566344335675,0.5515836440338566,0.5582074936088174
627,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,3,spike,1.0300193397846338,1.0290613112209834,1.0310798433663895,0.5459551725298166,0.5425421798585356,0.5490865240835026
628,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,4,time_stretch,1.2080504771527543,1.202947310533803,1.2129228320354832,0.640319439843297,0.6364308706453442,0.6440669200326503
629,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,5,time_compress,1.2366628961270825,1.230203308567896,1.2430014292084053,0.6554852697789669,0.6509037025653571,0.6597843367755413
630,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,6,stuck_sensor,1.636326301672437,1.619216487293866,1.6538822622939164,0.8673243053197861,0.8578198804216086,0.877005750669688
631,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,revin,revin,revin_affineFalse_eps1e-5,TSMixer,TSMixer,7,missing_data,1.5556784043090286,1.5399485706440013,1.5716617520698184,0.8245774024039507,0.8166470974583925,0.8332300192562491
632,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,0,drift,1.0469112122272333,1.0456011821051112,1.0481694159770116,0.6604111938595771,0.6570434067017584,0.6636348391605169
633,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,1,attenuation,1.0710045773453736,1.0679773371681347,1.0739759405350806,0.6756097396731376,0.6723160903564841,0.6790508356672526
634,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,2,noise,1.0368152511254012,1.0358579623553954,1.0378399935462228,0.6540424725711346,0.6508540657264739,0.6572002300672979
635,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,3,spike,1.0231116015921746,1.022415041469771,1.0237959112556436,0.6453979538738728,0.6421088923593611,0.6485685989721119
636,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,4,time_stretch,1.0959448288486962,1.0934124049642475,1.0985868186428809,0.6913425172746182,0.6878697032407671,0.6947087169174105
637,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,5,time_compress,1.1185266889021428,1.1151761998102991,1.1217361772289947,0.705587577393651,0.7019014470103383,0.7092278803706914
638,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,6,stuck_sensor,1.2242697828601443,1.2179058698858134,1.230776348823556,0.7722923008769751,0.7670989098405838,0.7772659255520254
639,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,baseline,baseline,baseline,TSMixer,TSMixer,7,missing_data,1.2898319247098935,1.2806574094823775,1.2986301340085147,0.8136501274675131,0.8072903058488666,0.8200176699267328
640,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,0,drift,1.099621504064698,1.0969267964085048,1.1024182038835086,0.7443637395918369,0.7396448494282365,0.7487897249466181
641,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,1,attenuation,1.0801248017943283,1.0772263488974598,1.0831508841607262,0.7311658909156918,0.7269278326554596,0.7357151913978159
642,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,2,noise,1.0380170797627644,1.0371175029879225,1.0388442658210775,0.7026620272487402,0.6985105599799006,0.7068648535270243
643,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,3,spike,1.019800959458397,1.0193159143555677,1.020291928117935,0.6903310393765568,0.686090962005183,0.6944694447338208
644,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,4,time_stretch,1.0866527856212223,1.0839449802631453,1.0896512512340644,0.7355848609298468,0.7314430426312238,0.7401086180115491
645,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,5,time_compress,1.0938741640807013,1.091186718205307,1.096630594006388,0.7404732086524367,0.7360465448102356,0.7448302897176519
646,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,6,stuck_sensor,1.3117161778514839,1.302470773068249,1.3218030169579609,0.887936399769783,0.8805985679659992,0.8958289111921935
647,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,revin,revin,revin_affineTrue_eps1e-5,DLinear,DLinear,7,missing_data,1.2591586714170062,1.2501990659941404,1.268236250234293,0.8523587924852968,0.8451636386881768,0.85924828328982
648,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,0,drift,1.020866316372103,1.0201446249514956,1.021645758329961,0.69874049051404,0.6947639051534235,0.7026366337524355
649,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,1,attenuation,1.084642266918398,1.0817472724589412,1.0874907016237318,0.7423924733966589,0.7384455830883235,0.7468642742196471
650,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,2,noise,1.0308474920676365,1.0301221113206807,1.031503095211787,0.7055721897184849,0.7015838027831167,0.7095856398373097
651,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,3,spike,1.0157870824442108,1.0154172051427,1.0161677665531672,0.6952639663606882,0.6912745424997061,0.6993605147520452
652,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,4,time_stretch,1.0756511926669878,1.0732354390170649,1.078154044470068,0.7362384574085474,0.7321904022914917,0.7403362700550258
653,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,5,time_compress,1.0761798022095859,1.0739434010167297,1.0784228888247953,0.7366002686321735,0.7325262547893822,0.7407584183657169
654,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,6,stuck_sensor,1.169291290405945,1.1647041762134274,1.1738847515639756,0.8003312056720256,0.7955269077834487,0.8054609378833324
655,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,baseline,baseline,baseline,DLinear,DLinear,7,missing_data,1.177012938993062,1.1704089455682416,1.1834709064702562,0.8056163526445628,0.7998296334411205,0.8108512987925113
656,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,0,drift,1.1250906754071788,1.1089476634724182,1.1426566390866197,0.3469874209747097,0.3280675482401926,0.3683956716105885
657,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,1,attenuation,1.2845164620324225,1.2407084365915313,1.3324131677214945,0.3961556735850492,0.3706241209400601,0.4248403638496473
658,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,2,noise,1.4925139905467752,1.4404597668495522,1.5421013126642582,0.460303859652087,0.43650115385591126,0.48416352154836695
659,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,3,spike,1.2920879903115896,1.211226934930395,1.3850396365321047,0.3984907965470047,0.36812689256149506,0.4342429335552708
660,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,4,time_stretch,1.029309237783819,1.014053220626304,1.047397256005726,0.317447620543823,0.2983859451125385,0.33871136512643857
661,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,5,time_compress,1.0048482279945021,0.9968963558411723,1.0136573031644733,0.3099036395236617,0.2906375806169263,0.33139949074638686
662,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,6,stuck_sensor,1.1407894823873395,1.0990646399511799,1.1889638784681467,0.35182906499993843,0.32877441077065495,0.3771016171910329
663,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,ModernTCN,RandomizedSmoothing,7,missing_data,1.0666186115346992,1.0429905137903457,1.0949921506699078,0.3289541450035642,0.3090304991114572,0.3509034950204915
664,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,0,drift,1.106712895741035,1.0924385324979133,1.1213110653318243,0.3131803810152705,0.2957389268892005,0.3326222602999828
665,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,1,attenuation,1.2513725227309727,1.2112595614747261,1.2957650712380684,0.3541165237787471,0.3325356087718836,0.3783933269045476
666,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,2,noise,1.2460354786611842,1.2152828550910812,1.2775514940922486,0.3526062337101088,0.33391245720385054,0.37442272480811284
667,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,3,spike,1.1185987314322274,1.0892475505356785,1.1512183760206003,0.31654386450297317,0.296966380676552,0.3382645200160229
668,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,4,time_stretch,1.0340310490779157,1.0184549219149994,1.0516766353661042,0.2926126904078454,0.2744754191037399,0.3126015382313432
669,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,5,time_compress,1.0047617410700969,0.9993765857321659,1.0099305192982495,0.28432998848106944,0.2662930684044869,0.3037957403077722
670,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,6,stuck_sensor,1.1402407659331162,1.1003929097947376,1.1891736785875748,0.322668181511492,0.3016034520139694,0.3472205058653081
671,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,GRU,RandomizedSmoothing,7,missing_data,1.0869783471526202,1.0589689640289617,1.121050454526749,0.3075958491372483,0.28827733507932335,0.32787080562664944
672,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,0,drift,1.180876473654725,1.1605288395466011,1.2020138834384475,0.3992473810219555,0.3795872314664474,0.4210283523363901
673,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,1,attenuation,1.2642419878077789,1.2239077256653752,1.311361905395176,0.4274327703795279,0.4026552005531242,0.4540919502016576
674,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,2,noise,1.3824695018467599,1.341829506700021,1.423196587985272,0.467404796580298,0.4464136715987718,0.49111081200444545
675,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,3,spike,1.2024891285468675,1.1224573398971802,1.2907868929589943,0.40655449235419655,0.37555923906291233,0.4447183348926835
676,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,4,time_stretch,1.036686803542395,1.0194172665803432,1.0583519198779328,0.35049770275577685,0.3298920403304607,0.37192394618168345
677,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,5,time_compress,1.0024960026535774,0.996451110223666,1.009114765519421,0.33893799434050453,0.3191892357066133,0.3612785257155729
678,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,6,stuck_sensor,1.1752672142886655,1.1287606458996042,1.2294490777867377,0.3973509234657802,0.37206790099147313,0.4256336369564606
679,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,PatchTST,RandomizedSmoothing,7,missing_data,1.0770419746122972,1.0535298571356697,1.1051685973107153,0.3641415484244833,0.34323008179107845,0.3859666801252932
680,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,0,drift,1.096343477897827,1.0847485799759269,1.1091787963044695,0.38779322228273083,0.3665692710546976,0.4119257506512806
681,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,1,attenuation,1.1606313184243573,1.1243558042855992,1.2032388041381101,0.4105328010132798,0.38620126910109437,0.4386290771602648
682,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,2,noise,1.120077466305962,1.1026234658378984,1.1377786207998828,0.3961882919191732,0.3753680854808072,0.41998992594238344
683,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,3,spike,1.0701934122411747,1.0458025388547798,1.0982599167864406,0.3785435496861988,0.35564896323459505,0.40355920533341216
684,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,4,time_stretch,0.9892164746569384,0.9765728815800324,1.0023161663436604,0.34990078563510907,0.3290533960286705,0.37219398445238516
685,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,5,time_compress,1.006724360655389,0.9914241783844722,1.022476287810433,0.3560935889522923,0.3357003902431562,0.38155470153182763
686,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,6,stuck_sensor,1.0460878697430518,1.0194876654324398,1.0798618090066638,0.37001705576465466,0.3475284598629238,0.3945221433846111
687,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,TSMixer,RandomizedSmoothing,7,missing_data,1.0722483412557162,1.0446315927495475,1.103999221583581,0.37927040906939075,0.3574370084902751,0.40566789884490345
688,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,DLinear,RandomizedSmoothing,0,drift,1.11347762717407,1.0977122434914957,1.1297451432174577,0.3704265351764654,0.35078651563226737,0.3921137748485322
689,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,DLinear,RandomizedSmoothing,1,attenuation,1.2690748303056352,1.2287799543416817,1.3198941175463175,0.4221898858110479,0.39741509678174597,0.4492909282537052
690,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,DLinear,RandomizedSmoothing,2,noise,1.6271961280371914,1.5616463321686331,1.6906755791887256,0.5413280061056386,0.5159865213287967,0.5676240176809506
691,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,DLinear,RandomizedSmoothing,3,spike,1.3780334352898282,1.2451326281978226,1.5256230866852631,0.45843772549543355,0.4122043418975646,0.5105599365601592
692,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,DLinear,RandomizedSmoothing,4,time_stretch,1.0297621252606348,1.0144851827513137,1.0485468352855964,0.3425764530934917,0.32250148712988785,0.3644182451923602
693,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,randomized_smoothing,randomized_smoothing,rs_backbonebaseline_std0.25_samples30_alpha0.25,DLinear,RandomizedSmoothing,5,time_compress,1.0091014687239839,1.0018543066154806,1.0166873778970436,0.33570316239723763,0.31588760059831,0.3574962799089191
