,dataset,pipeline_id,robustness_method,model_architecture,metric_name,delta_value
397,traffic,ensemble_top10_mean,ensemble,ModernTCN,relative_mCE_snaive,-0.0021105315130015567
398,traffic,ensemble_top10_mean,ensemble,ModernTCN,err_clean,-0.003245624828338678
399,traffic,ensemble_top10_mean,ensemble,ModernTCN,tau_mean,0.0030496856942774375
400,traffic,ensemble_top3_mean,ensemble,GRU,MSE_test,-0.022146742084622417
401,traffic,ensemble_top3_mean,ensemble,GRU,MSE_w,-0.0967498214364052
402,traffic,ensemble_top3_mean,ensemble,GRU,D_w,-0.097044417619361
403,traffic,ensemble_top3_mean,ensemble,GRU,D_mean,-0.017725615780599835
404,traffic,ensemble_top3_mean,ensemble,GRU,err_pert_ws,-0.0967498214364052
405,traffic,ensemble_top3_mean,ensemble,GRU,err_pert_mean,-0.0361930035442114
406,traffic,ensemble_top3_mean,ensemble,GRU,mCE_snaive,-0.02557197536462308
407,traffic,ensemble_top3_mean,ensemble,GRU,relative_mCE_snaive,-0.02633562974541437
408,traffic,ensemble_top3_mean,ensemble,GRU,err_clean,-0.022146742084622417
409,traffic,ensemble_top3_mean,ensemble,GRU,tau_mean,0.0361930035442114
410,traffic,ensemble_top3_mean,ensemble,PatchTST,MSE_test,-0.007809181417524791
411,traffic,ensemble_top3_mean,ensemble,PatchTST,MSE_w,0.001696133969724234
412,traffic,ensemble_top3_mean,ensemble,PatchTST,D_w,0.033229027507829745
413,traffic,ensemble_top3_mean,ensemble,PatchTST,D_mean,0.0019477556950369124
414,traffic,ensemble_top3_mean,ensemble,PatchTST,err_pert_ws,0.001696133969724234
415,traffic,ensemble_top3_mean,ensemble,PatchTST,err_pert_mean,-0.009255094591714474
416,traffic,ensemble_top3_mean,ensemble,PatchTST,mCE_snaive,-0.006798499697648119
417,traffic,ensemble_top3_mean,ensemble,PatchTST,relative_mCE_snaive,-0.006874172747901419
418,traffic,ensemble_top3_mean,ensemble,PatchTST,err_clean,-0.007809181417524791
419,traffic,ensemble_top3_mean,ensemble,PatchTST,tau_mean,0.009255094591714474
420,traffic,ensemble_top10_mean,ensemble,TSMixer,MSE_test,-0.049632974129915186
421,traffic,ensemble_top10_mean,ensemble,TSMixer,MSE_w,-0.0760488275140524
422,traffic,ensemble_top10_mean,ensemble,TSMixer,D_w,-0.020700151352621265
423,traffic,ensemble_top10_mean,ensemble,TSMixer,D_mean,-0.004096488359235373
424,traffic,ensemble_top10_mean,ensemble,TSMixer,err_pert_ws,-0.0760488275140524
425,traffic,ensemble_top10_mean,ensemble,TSMixer,err_pert_mean,-0.05763730919770893
426,traffic,ensemble_top10_mean,ensemble,TSMixer,mCE_snaive,-0.041510207964222945
427,traffic,ensemble_top10_mean,ensemble,TSMixer,relative_mCE_snaive,-0.04173173862082452
428,traffic,ensemble_top10_mean,ensemble,TSMixer,err_clean,-0.049632974129915186
429,traffic,ensemble_top10_mean,ensemble,TSMixer,tau_mean,0.05763730919770893
430,traffic,ensemble_top5_mean,ensemble,DLinear,MSE_test,-0.0016473246872424907
431,traffic,ensemble_top5_mean,ensemble,DLinear,MSE_w,-0.002985426014661785
432,traffic,ensemble_top5_mean,ensemble,DLinear,D_w,-0.0015326400426753928
433,traffic,ensemble_top5_mean,ensemble,DLinear,D_mean,0.00020771049339973757
434,traffic,ensemble_top5_mean,ensemble,DLinear,err_pert_ws,-0.002985426014661785
435,traffic,ensemble_top5_mean,ensemble,DLinear,err_pert_mean,-0.0016394001230597421
436,traffic,ensemble_top5_mean,ensemble,DLinear,mCE_snaive,-0.0011769437210836786
437,traffic,ensemble_top5_mean,ensemble,DLinear,relative_mCE_snaive,-0.001163530413122782
438,traffic,ensemble_top5_mean,ensemble,DLinear,err_clean,-0.0016473246872424907
439,traffic,ensemble_top5_mean,ensemble,DLinear,tau_mean,0.0016394001230597421
440,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,MSE_test,-0.03209945266842851
441,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,MSE_w,-0.01319795200824736
442,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,D_w,0.0403611498835752
443,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,D_mean,0.00741874875647075
444,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,err_pert_ws,-0.01319795200824736
445,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,err_pert_mean,-0.029222921890392883
446,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,mCE_snaive,-0.02145060276313171
447,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,relative_mCE_snaive,-0.02109023687345768
448,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,err_clean,-0.03209945266842851
449,traffic,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,GRU,tau_mean,0.029222921890392883
450,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,MSE_test,0.000685964864492461
451,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,MSE_w,-0.07752730439752342
452,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,D_w,-0.17350052827828955
453,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,D_mean,-0.06074766789478936
454,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,err_pert_ws,-0.07752730439752342
455,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,err_pert_mean,-0.026658085337840087
456,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,mCE_snaive,-0.017983358554148177
457,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,relative_mCE_snaive,-0.01972057539351424
458,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,err_clean,0.000685964864492461
459,traffic,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,fault_augmentation,PatchTST,tau_mean,0.026658085337840087
460,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,MSE_test,0.019397081658244164
461,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,MSE_w,0.012263695582747536
462,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,D_w,-0.020666548978258925
463,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,D_mean,-0.022416381916497308
464,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,err_pert_ws,0.012263695582747536
465,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,err_pert_mean,0.008234320943802498
466,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,mCE_snaive,0.00615567262815353
467,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,relative_mCE_snaive,0.005247936040526535
468,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,err_clean,0.019397081658244164
469,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,ModernTCN,tau_mean,-0.008234320943802498
470,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,MSE_test,-0.0518803264051676
471,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,MSE_w,-0.04959883019030098
472,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,D_w,0.029913495420386127
473,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,D_mean,0.022196599215381196
474,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,err_pert_ws,-0.04959883019030098
475,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,err_pert_mean,-0.04490800673216566
476,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,mCE_snaive,-0.032503292489020785
477,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,relative_mCE_snaive,-0.03164695140589818
478,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,err_clean,-0.0518803264051676
479,traffic,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,TSMixer,tau_mean,0.04490800673216566
480,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,MSE_test,0.00027524074316020997
481,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,MSE_w,-0.00023162043094637763
482,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,D_w,-0.000811384663680581
483,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,D_mean,-0.0003318351473857728
484,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,err_pert_ws,-0.00023162043094637763
485,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,err_pert_mean,7.039495408533991e-05
486,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,mCE_snaive,5.965148676267962e-05
487,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,relative_mCE_snaive,4.461249277354362e-05
488,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,err_clean,0.00027524074316020997
489,traffic,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,DLinear,tau_mean,-7.039495408533991e-05
490,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,MSE_test,-0.025510109034180717
491,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,MSE_w,-0.011670540186762834
492,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,D_w,0.030087310803996292
493,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,D_mean,0.005117696390918747
494,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,err_pert_ws,-0.011670540186762834
495,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,err_pert_mean,-0.02373039844483127
496,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,mCE_snaive,-0.017352092954236453
497,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,relative_mCE_snaive,-0.01709210506370018
498,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,err_clean,-0.025510109034180717
499,traffic,rt_spaceraw_std0.3_channelscontinuous,randomized_training,GRU,tau_mean,0.02373039844483127
500,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,MSE_test,0.08915550584644083
501,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,MSE_w,0.10221831422597172
502,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,D_w,-0.08714283585130822
503,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,D_mean,-0.04796012548159112
504,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,err_pert_ws,0.10221831422597172
505,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,err_pert_mean,0.08956660266388206
506,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,mCE_snaive,0.06474025386069998
507,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,relative_mCE_snaive,0.06417148021342667
508,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,err_clean,0.08915550584644083
509,traffic,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,PatchTST,tau_mean,-0.08956660266388206
510,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,MSE_test,0.09344776589274406
511,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,MSE_w,0.0998067534983158
512,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,D_w,-0.027603251646868054
513,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,D_mean,-0.00033585627423970976
514,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,err_pert_ws,0.0998067534983158
515,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,err_pert_mean,0.1036303699765353
516,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,mCE_snaive,0.07526849446560346
517,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,relative_mCE_snaive,0.07546348527504676
518,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,err_clean,0.09344776589274406
519,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,ModernTCN,tau_mean,-0.1036303699765353
520,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,MSE_test,-0.015702169558405865
521,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,MSE_w,0.0013665175586938805
522,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,D_w,0.06334485834542813
523,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,D_mean,0.009486477593571685
524,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,err_pert_ws,0.0013665175586938805
525,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,err_pert_mean,-0.016205856613069725
526,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,mCE_snaive,-0.011997880487931045
527,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,relative_mCE_snaive,-0.011985818657345382
528,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,err_clean,-0.015702169558405865
529,traffic,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,PatchTST,tau_mean,0.016205856613069725
530,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,MSE_test,0.006373629975318873
531,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,MSE_w,-0.008565266525745296
532,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,D_w,-0.028609124541091324
533,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,D_mean,-0.016790818637551608
534,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,err_pert_ws,-0.008565266525745296
535,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,err_pert_mean,-0.0026773488938809376
536,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,mCE_snaive,-0.0017712984832402023
537,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,relative_mCE_snaive,-0.0024450238154216652
538,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,err_clean,0.006373629975318873
539,traffic,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,ModernTCN,tau_mean,0.0026773488938809376
540,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,MSE_test,0.04871514662206167
541,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,MSE_w,0.023829249638319006
542,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,D_w,-0.049961036513844315
543,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,D_mean,-0.004909683861383796
544,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,err_pert_ws,0.023829249638319006
545,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,err_pert_mean,0.04835941821001477
546,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,mCE_snaive,0.03545772580192985
547,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,relative_mCE_snaive,0.035209047796352366
548,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,err_clean,0.04871514662206167
549,traffic,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,GRU,tau_mean,-0.04835941821001477
550,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,MSE_test,-0.0026826118633150875
551,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,MSE_w,0.009931014654040338
552,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,D_w,0.03205431892575539
553,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,D_mean,0.00873313175914614
554,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,err_pert_ws,0.009931014654040338
555,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,err_pert_mean,0.00045374593064184676
556,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,mCE_snaive,0.00015700166239207558
557,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,relative_mCE_snaive,0.00037176594962518017
558,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,err_clean,-0.0026826118633150875
559,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,PatchTST,tau_mean,-0.00045374593064184676
560,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,MSE_test,0.04009396711587909
561,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,MSE_w,0.07229348771572108
562,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,D_w,0.030673155014707243
563,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,D_mean,0.034072754276140316
564,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,err_pert_ws,0.07229348771572108
565,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,err_pert_mean,0.06749653634130959
566,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,mCE_snaive,0.04839018037152942
567,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,relative_mCE_snaive,0.05005220195204085
568,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,err_clean,0.04009396711587909
569,traffic,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,TSMixer,tau_mean,-0.06749653634130959
570,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,MSE_test,0.1032013822674751
571,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,MSE_w,0.2009999798864126
572,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,D_w,0.10097077810524491
573,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,D_mean,0.046158801078536316
574,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,err_pert_ws,0.2009999798864126
575,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,err_pert_mean,0.14794751537814732
576,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,mCE_snaive,0.10584545038612836
577,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,relative_mCE_snaive,0.10820060937631193
578,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,err_clean,0.1032013822674751
579,traffic,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,DLinear,tau_mean,-0.14794751537814732
580,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,MSE_test,-0.0300110821187497
581,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,MSE_w,-0.04070345359444616
582,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,D_w,-0.003124146790166149
583,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,D_mean,-0.011064268464802574
584,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,err_pert_ws,-0.04070345359444616
585,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,err_pert_mean,-0.03983757420778267
586,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,mCE_snaive,-0.02865204833072399
587,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,relative_mCE_snaive,-0.029142241926914614
588,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,err_clean,-0.0300110821187497
589,traffic,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,GRU,tau_mean,0.03983757420778267
590,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,MSE_test,-0.061209963914751975
591,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,MSE_w,-0.03148900152146816
592,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,D_w,0.08332309378957636
593,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,D_mean,0.010135187556872705
594,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,err_pert_ws,-0.03148900152146816
595,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,err_pert_mean,-0.06237208262719207
596,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,mCE_snaive,-0.045443538091143765
597,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,relative_mCE_snaive,-0.04518927500159936
598,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,err_clean,-0.061209963914751975
599,traffic,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,TSMixer,tau_mean,0.06237208262719207
600,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,MSE_test,-0.0006023571759462554
601,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,MSE_w,-0.0019964214503765954
602,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,D_w,-0.001882617457949154
603,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,D_mean,-0.000841215303678311
604,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,err_pert_ws,-0.0019964214503765954
605,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,err_pert_mean,-0.0012265897970646922
606,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,mCE_snaive,-0.000867448618881772
607,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,relative_mCE_snaive,-0.0009050032076809433
608,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,err_clean,-0.0006023571759462554
609,traffic,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,DLinear,tau_mean,0.0012265897970646922
610,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,MSE_test,-0.05418359325528144
611,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,MSE_w,-0.04700394418239595
612,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,D_w,0.03968503307957638
613,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,D_mean,0.019380821090734912
614,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,err_pert_ws,-0.04700394418239595
615,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,err_pert_mean,-0.049147039559856
616,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,mCE_snaive,-0.03557988220895891
617,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,relative_mCE_snaive,-0.03485183368551992
618,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,err_clean,-0.05418359325528144
619,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,TSMixer,tau_mean,0.049147039559856
620,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,MSE_test,0.0005481495440006201
621,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,MSE_w,-0.0005311739563942375
622,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,D_w,-0.0017172874067441501
623,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,D_mean,-0.0009117171451307193
624,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,err_pert_ws,-0.0005311739563942375
625,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,err_pert_mean,-3.182641565802058e-05
626,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,mCE_snaive,-3.100556635993179e-06
627,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,relative_mCE_snaive,-4.51414885432877e-05
628,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,err_clean,0.0005481495440006201
629,traffic,rt_spaceraw_std0.1_channelscontinuous,randomized_training,DLinear,tau_mean,3.182641565802058e-05
630,traffic,revin_affineTrue_eps1e-5,revin,ModernTCN,MSE_test,-0.05755800532400612
