,dataset,data_config_signature,run_id,model,loader_kind,model_architecture,pipeline_id,pipeline_method,pipeline_kind,stage,robustness_method,base_pipeline_method,backbone_run_id,backbone_run_ids,backbone_architecture,eval_data_seed,test_metric,MSE_val,MSE_pert_ws_val,MSE_pert_mean_val,MSE_test,best_val_loss,robustness_scoring_semantics,perturbation_channel_fraction_max,perturbation_scenarios_signature,perturbation_scenarios_count,D_w,D_w_CI_lo,D_w_CI_hi,D_mean,D_mean_CI_lo,D_mean_CI_hi,err_pert_ws,err_pert_ws_CI_lo,err_pert_ws_CI_hi,err_pert_mean,err_pert_mean_CI_lo,err_pert_mean_CI_hi,MSE_w,worst_scenario,n_test_samples,selection_pool,mCE_snaive,relative_mCE_snaive,mPC,rPC,rho_eff,rho_eff_status
54,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,d5be2ebf60b247b483afaf6c3b99c588,TSMixer,TSMixer,TSMixer,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,TSMixer,74851880,MSE,0.4119585454463959,0.5751043293327093,0.4781076695130517,0.5789383964687586,0.4119585454463959,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3197454201302796,1.3112264289172215,1.3278992991604333,1.1354985826667636,1.1338620858501998,1.1372110632343526,0.7640512972772121,0.7583251184493304,0.7694745641166717,0.6573837286416442,0.6542862991722953,0.6606558180126175,0.7640512972772121,missing_data,10000,winner_pool,0.47629922502876604,0.47842641845334916,0.6573837286416442,0.8806704079290528,0.0223940613643534,computed
55,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,fe8c0758a0324806b078b75380387d86,DLinear,DLinear,DLinear,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,DLinear,74851880,MSE,0.5123751163482666,0.619885453119874,0.5617957573880752,0.68473360645473,0.5123751163482666,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1762015543293813,1.17010569988429,1.1826446195948084,1.0809529626123553,1.0795896504766336,1.0823150554812677,0.8053847322136164,0.7996699274244904,0.8106186041484773,0.740164820497483,0.7363206827205793,0.7442498259850592,0.8053847322136164,missing_data,10000,winner_pool,0.5371782715008556,0.5371237674527976,0.740164820497483,0.9251096343575256,0.042943684500894586,computed
56,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,e599a3a2526046d19fe3b9d3e585339b,GRU,GRU,GRU,rt_spaceraw_std0.3_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,GRU,74851880,MSE,0.4820117652416229,0.6801897991448641,0.5320555275579294,0.700618387466669,0.4820117652416229,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.313902418045812,1.3012516917966077,1.3259661745651241,1.075906951002905,1.0738450693291108,1.0779222431619608,0.9205441934198141,0.9115492246561497,0.9297162012318522,0.7538001930758358,0.7508043612545356,0.7569758384257277,0.9205441934198141,missing_data,10000,winner_pool,0.5457775312787617,0.5451781095118884,0.7538001930758358,0.9294484054293465,0.04459772637407167,computed
57,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,63a976d881324c90a3825d1a2fffe933,PatchTST,PatchTST,PatchTST,arl_alo0.001_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,PatchTST,74851880,MSE,0.38696983456611633,0.6495921905239423,0.49754639766551556,0.5419386705443263,0.019459715113043785,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5890787885550561,1.5789915371798973,1.606749969073651,1.248180232978703,1.2447269177474674,1.251662420045059,0.8611832460597157,0.8547393948471919,0.8712778019524738,0.6764371360601857,0.672589413253637,0.6806432013998042,0.8611832460597157,missing_data,10000,winner_pool,0.48808243788083383,0.4941580343563857,0.6764371360601857,0.8011663488802122,-0.03347676340149286,computed
58,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,37d49563e7a34e0a96fd52093b0dca58,ModernTCN,ModernTCN,ModernTCN,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,ModernTCN,74851880,MSE,0.4474695324897766,0.5901414507081111,0.5108407622451583,0.6683916574954987,0.4540768563747406,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2378795075082505,1.232764653420539,1.2429636548581977,1.111032109735301,1.109712633896766,1.1123587131527852,0.8273883358031511,0.8220323773770035,0.8327359173114598,0.7426045933566987,0.7385006918387673,0.7467481495938264,0.8273883358031511,missing_data,10000,winner_pool,0.5384557852686009,0.5397799875774612,0.7426045933566987,0.9000639956645771,0.024716271068528695,computed
59,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,9b012ee144c049c0acebe0ff09798ea8,Chronos2,pretrained,Chronos2,baseline,baseline,train,train,baseline,,,,Chronos2,74851880,MSE,0.43324533104896545,,,0.6015629066348076,0.43324530124664307,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.9111663966479222,1.8733296854387556,1.9568396854173737,1.292949117742145,1.2867304778919209,1.2998953851655934,1.1496868126302957,1.1259021780765428,1.1752093113616109,0.7777902293998749,0.7720241478325474,0.7835661308174161,1.1496868126302957,stuck_sensor,10000,winner_pool,0.5605257086537494,0.5690738939354509,0.7777902293998749,0.773425640868438,-0.07568219148484068,computed
60,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,838a10bc5c7846968cd5371be73022b2,PatchTST,PatchTST,PatchTST,advtrain_eps0.05_steps5_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,PatchTST,74851880,MSE,0.33538275957107544,0.5715647107288241,0.441381173803471,0.4370809951394796,0.33538275957107544,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.7395664827517925,1.7191351913946,1.7595857664587045,1.3056268360538659,1.301309285658986,1.3100904027293665,0.7603314493924379,0.7517078960520774,0.7688404681860282,0.570664676783234,0.5673377062503063,0.5741570342407981,0.7603314493924379,missing_data,10000,winner_pool,0.4113443035322028,0.4180007354856137,0.570664676783234,0.7659156294783322,-0.034317467515200484,computed
61,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,dc191f65eb0d486eb3389cc4c4bcea9f,ModernTCN,ModernTCN,ModernTCN,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,ModernTCN,74851880,MSE,0.40360236167907715,0.5157190394898256,0.4451832830936958,0.5813175215780735,0.40360239148139954,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2368736346140272,1.231782351286382,1.2418965454024524,1.0945771473719892,1.0933971141199836,1.0957511503476876,0.71901631577909,0.7147916979560256,0.7231999791220576,0.6362968744862825,0.6332427944375855,0.6395081514125691,0.71901631577909,missing_data,10000,winner_pool,0.4614159923197573,0.4618714784869927,0.6362968744862825,0.9135948091013384,0.045835451881587996,computed
62,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,a0eefe5e33a24ca08431fa8cda7d59ee,GRU,GRU,GRU,arl_alo0.001_ainit1.5_slo0.001_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,GRU,74851880,MSE,0.5115535855293274,0.6760328837285439,0.5602024242623399,0.7748436431229114,0.46753454208374023,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2338540707279715,1.2238560963563774,1.244485362397618,1.0658795707506024,1.0641615164801557,1.0675838220600407,0.9560439832448959,0.9477409049898385,0.9647514241745323,0.8258900097306818,0.8221503707399871,0.8296017719746753,0.9560439832448959,missing_data,10000,winner_pool,0.598587350034928,0.5974792623719409,0.8258900097306818,0.938192294365667,0.043253536410115756,computed
63,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,f5a25ed0c0484a14a097b0e68bff21a0,PatchTST,PatchTST,PatchTST,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,PatchTST,74851880,MSE,0.33523544669151306,0.568769907121857,0.44504323550003266,0.4501005528345704,0.33523544669151306,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.7082759433321197,1.690353224483108,1.726188052521261,1.3048734902194403,1.300965613079607,1.3088320989171025,0.7688959464877844,0.7607496136321872,0.7765710433878378,0.5873242793269455,0.5840762427086522,0.5907190697019221,0.7688959464877844,missing_data,10000,winner_pool,0.4234991856825259,0.43035832009258423,0.5873242793269455,0.7663578174400877,-0.03753799928368551,computed
64,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,57c86f7f4005474b80f8cc3d3dc959f3,TSMixer,TSMixer,TSMixer,arl_alo0.001_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,TSMixer,74851880,MSE,0.45766201615333557,0.6360873432457447,0.5434656934204201,0.6709126899898052,0.30322685837745667,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3205050797246007,1.3133236191226365,1.3317997579599374,1.1473747377275227,1.145214329283317,1.149781861586849,0.8859436151832342,0.8800741103702784,0.8937508316350729,0.7697882717151194,0.7657820448553283,0.77372284593625,0.8859436151832342,missing_data,10000,winner_pool,0.5571926978893162,0.5601255718112882,0.7697882717151194,0.8715548348054,-2.797141929211655e-05,computed
65,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,f4e82708557f4a2a915c4c502dc3115e,DLinear,DLinear,DLinear,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,DLinear,74851880,MSE,0.5862807035446167,0.7755221033593019,0.6763572313897313,0.7876597479790449,0.29108452796936035,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2779837170983068,1.2679371235021206,1.2883179037029333,1.1274435988382774,1.1251961498938372,1.1296948866907437,1.0066163325309754,0.9974826122999191,1.0159050559853016,0.888041940921545,0.8823323391442279,0.8935430790684464,1.0066163325309754,missing_data,10000,winner_pool,0.6429640704002213,0.6452797643363359,0.888041940921545,0.8869623287855856,-0.0067933459446346545,computed
66,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,a0e8984d69dd41dfb12d40a94b1d7126,GRU,GRU,GRU,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,GRU,74851880,MSE,0.47569650411605835,0.6549771201461554,0.517655385158956,0.6961174143821001,0.47569650411605835,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2806909604516497,1.269099840771035,1.2922540545759977,1.0597249861471836,1.0580154360209202,1.0614557250985635,0.8915112800121308,0.8830386311770976,0.9002999634868651,0.7376930173128844,0.7341431254450604,0.7410643331904057,0.8915112800121308,missing_data,10000,winner_pool,0.5344775759022742,0.533127972648674,0.7376930173128844,0.9436410512841408,0.05637820096494839,computed
67,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c976e4fb30294b179dd76051c446315e,TSMixer,TSMixer,TSMixer,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,TSMixer,74851880,MSE,0.41312772035598755,0.5976348850925763,0.47222383271406093,0.5696087589591742,0.41312772035598755,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3731550184994699,1.3633558114660131,1.3820266753436306,1.1234371710082551,1.121740436087328,1.1251977289480977,0.7821611259460449,0.7762297977172583,0.7880467320439964,0.6399196527466178,0.6368317401355132,0.6430519841406495,0.7821611259460449,missing_data,10000,winner_pool,0.46335897942664306,0.464884094857648,0.6399196527466178,0.890125434520318,0.03061020329538444,computed
68,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,40d70a9aa5c34a129054818eddca46bc,DLinear,DLinear,DLinear,advtrain_eps0.05_steps3_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,DLinear,74851880,MSE,0.5124183893203735,0.6191236737122139,0.5614167545381934,0.6838560085356236,0.5124183893203735,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1751303215351128,1.1698696486092806,1.1815590811184788,1.0804435824560628,1.0791115136208942,1.0817945612042321,0.8036199311941862,0.7985083904361725,0.8088927244196832,0.738867835746333,0.7350876756282431,0.7428904588338174,0.8036199311941862,missing_data,10000,winner_pool,0.5362511713952112,0.5361741517523431,0.738867835746333,0.9255457816009249,0.04339435266599856,computed
69,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,966a68733399471296c536464bc22275,PatchTST,PatchTST,PatchTST,baseline,baseline,train,train,baseline,,,,PatchTST,74851880,MSE,0.334331214427948,,,0.4527831646978855,0.3343311846256256,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.6762216244063644,1.6585931553675963,1.6939764371316326,1.2961403584602942,1.292348289297245,1.2999799163720671,0.758964931833744,0.7510698468337953,0.7669696736733616,0.5868705333963037,0.5836502467069821,0.5901916436183545,0.758964931833744,missing_data,10000,winner_pool,0.42334218402013385,0.42998655414295905,0.5868705333963037,0.7715213815175974,-0.03432283074010112,computed
70,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,04316fdbd3304630b9f5deed784a0244,TSMixer,TSMixer,TSMixer,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,TSMixer,74851880,MSE,0.415939062833786,0.5799197808702786,0.4810191356632858,0.5766351296186447,0.415939062833786,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3295169577894699,1.3205923963810449,1.3379863530571705,1.1326828045421173,1.1310538461014468,1.1343263814427054,0.7666461832851171,0.7610325375445187,0.7721889095718413,0.6531446958139538,0.649966750907926,0.6565333243373501,0.7666461832851171,missing_data,10000,winner_pool,0.4732226353088279,0.4752215361737274,0.6531446958139538,0.8828596991054757,0.024352185627630085,computed
71,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,567f8fdda8d940c4ac009331bbe3f1ec,DLinear,DLinear,DLinear,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,DLinear,74851880,MSE,0.5126840472221375,0.6197322059869766,0.5617595041176926,0.6850065152555704,0.5126840472221375,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1752956515863178,1.1693522325988424,1.1816431314783982,1.0803730806146103,1.0790125867087514,1.0817209282969982,0.8050851786881685,0.799526392686367,0.8103188830453902,0.7400625991277396,0.7362637301437278,0.7441176710745228,0.8050851786881685,missing_data,10000,winner_pool,0.537115519457457,0.5370340134714807,0.7400625991277396,0.9256061798865934,0.04330905234466498,computed
72,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,6e29a8d896df4547952293b7002c06cd,ModernTCN,ModernTCN,ModernTCN,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,ModernTCN,74851880,MSE,0.3790252208709717,0.6294015459368626,0.47717311065581935,0.5173858862787485,0.3790252208709717,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.6038457255561744,1.5945763197773284,1.6204239751770944,1.2391566399313116,1.2359961659977323,1.2423798685585894,0.8298071421712637,0.8244325326801091,0.8384637433253974,0.6411221563890577,0.6380713393725596,0.6441431640021876,0.8298071421712637,stuck_sensor,10000,winner_pool,0.46248850221859894,0.46792460559050236,0.6411221563890577,0.8070004774016557,-0.02281060840863336,computed
73,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,1026cf427efa4ad6a681379f8bcaf1d8,ModernTCN,ModernTCN,ModernTCN,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,ModernTCN,74851880,MSE,0.4267622232437134,0.5424001666605472,0.4640535267473509,0.6242102585107088,0.4267622232437134,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2196580262273378,1.2145402949652344,1.2246826474117976,1.0790010608280722,1.0777816861881886,1.080231619984919,0.7613230518460273,0.7569347316463292,0.7657696777436137,0.6735235311128198,0.6702484026518837,0.6767756272017583,0.7613230518460273,missing_data,10000,winner_pool,0.48840433393232774,0.4881693442281039,0.6735235311128198,0.9267831481394067,0.0508057104786892,computed
74,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,a0a6f9b2a8754ae0aaf937850b4287bf,ModernTCN,ModernTCN,ModernTCN,baseline,baseline,train,train,baseline,,,,ModernTCN,74851880,MSE,0.3998897969722748,,,0.5749438916027546,0.3998897969722748,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2654827591551185,1.2594514541840258,1.2711196059406806,1.1113679660095408,1.1098685140599933,1.1128344069613196,0.7275815823048353,0.723105432023555,0.7319374398290366,0.6389742233801634,0.6358741655365191,0.6420744099805691,0.7275815823048353,missing_data,10000,winner_pool,0.4631872908029975,0.4643165023024144,0.6389742233801634,0.8997919956165221,0.03684692731527617,computed
75,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,bc93326746314a9a8104677ede3f460c,SeasonalNaive,SeasonalNaive,SeasonalNaive,baseline,baseline,train,train,baseline,,,,SeasonalNaive,74851880,MSE,0.9655033946037292,,,1.2702740942031145,0.9655033349990845,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.210176325550878,1.1984693890393292,1.2209366926403753,1.0868671887617025,1.0848355642915488,1.0886752790661645,1.537255635765195,1.5225265558765828,1.5521482806957514,1.3806192337233574,1.3728067470157332,1.3884633054719586,1.537255635765195,missing_data,10000,winner_pool,1.0,1.0,1.3806192337233574,0.9200756176468324,-0.06206810338834701,computed
76,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,6a448cc510df4c5f9dde75af206b06ae,GRU,GRU,GRU,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,GRU,74851880,MSE,0.4057559370994568,0.6982388074596723,0.5035106629456083,0.6381544421136379,0.4057558476924896,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.531201708814832,1.5136403173371369,1.5486551317861617,1.1755636959122517,1.172372617651497,1.1786090323880123,0.9771431722521782,0.965872670999989,0.988170736753866,0.7501911945339292,0.7470865276737512,0.7532160372188316,0.9771431722521782,missing_data,10000,winner_pool,0.5414655635066115,0.5452639841563822,0.7501911945339292,0.8506557351824207,-0.012243230787112203,computed
77,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,130478b6c656458bac702a6d267e7918,GRU,GRU,GRU,baseline,baseline,train,train,baseline,,,,GRU,74851880,MSE,0.48777174949645996,,,0.7261284965008498,0.48777174949645996,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2838151072418158,1.2700498752432634,1.2973795676304407,1.0707892546119862,1.0685787288137978,1.0730879989760589,0.9322147336065769,0.9222099424307794,0.9423172212070227,0.7775305915206671,0.7745560084237904,0.780832579278769,0.9322147336065769,missing_data,10000,winner_pool,0.5631296242329982,0.5622702145755886,0.7775305915206671,0.9338905818235564,0.045308302139240864,computed
78,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,TSMixer,TSMixer,TSMixer,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,TSMixer,74851880,MSE,0.38379040360450745,0.6590288245081901,0.49146691448862356,0.53004361320436,0.38379040360450745,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.636326301672437,1.619216487293866,1.6538822622939164,1.2473172097274443,1.243803512738067,1.250923542887989,0.8673243053197861,0.8578198804216086,0.877005750669688,0.6611325206559151,0.6576179821974506,0.6648715323750908,0.8673243053197861,stuck_sensor,10000,winner_pool,0.47703191259919925,0.4829389153570529,0.6611325206559151,0.801720678750607,-0.030091354117408042,computed
79,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,892bc9a58a1a4da6b051823d2ca08e2a,TSMixer,TSMixer,TSMixer,baseline,baseline,train,train,baseline,,,,TSMixer,74851880,MSE,0.42147648334503174,,,0.6308187228739262,0.42147648334503174,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2898319247098935,1.2806574094823775,1.2986301340085147,1.1133019834513824,1.1116042985435488,1.1149902191057535,0.8136501274675131,0.8072903058488666,0.8200176699267328,0.7022917353738098,0.6989134818283189,0.7055821788244137,0.8136501274675131,missing_data,10000,winner_pool,0.5088025175177868,0.5100733698592473,0.7022917353738098,0.8982288856612549,0.028497612136135442,computed
80,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,DLinear,DLinear,DLinear,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,DLinear,74851880,MSE,0.5075647234916687,0.685144504164656,0.580901262347276,0.6769272307246923,0.5075647234916687,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3117161778514839,1.302470773068249,1.3218030169579609,1.123620768006325,1.1215579985755473,1.1255611735361224,0.887936399769783,0.8805985679659992,0.8958289111921935,0.7606094948712736,0.7563476209505321,0.7648041282973764,0.887936399769783,stuck_sensor,10000,winner_pool,0.5510273401677148,0.5529081774389946,0.7606094948712736,0.8899799901120827,0.014964883118401273,computed
81,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,8a356407910a4d0fbf91309723d1cc26,DLinear,DLinear,DLinear,baseline,baseline,train,train,baseline,,,,DLinear,74851880,MSE,0.512154757976532,,,0.6844583657115698,0.512154757976532,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.177012938993062,1.1708302226763792,1.1834709064702562,1.081284797759741,1.0799199149533565,1.0826436928987178,0.8056163526445628,0.7998842868312448,0.8108512987925113,0.7400944255433977,0.7362576781434192,0.7441864673402068,0.8056163526445628,missing_data,10000,winner_pool,0.5371186200140929,0.537079154960024,0.7400944255433977,0.924825727756322,0.0427486677906167,computed
82,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,RandomizedSmoothing,RandomizedSmoothing,ModernTCN,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,bffc3cf719dd48b497ad3b9b0a32a8da,,ModernTCN,1806770612,MSE,0.2210831642150879,0.37991608553030526,0.2609470642056331,0.3084084052595426,0.21666859090328217,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.4925139905467752,1.4404597668495522,1.5421013126642582,1.1794718347497908,1.161836428446075,1.1994923718205388,0.460303859652087,0.43650115385591126,0.48416352154836695,0.36375902760372975,0.3440842810444941,0.3859165409873141,0.460303859652087,noise,10000,winner_pool,0.8984245405784004,0.9005075109197762,0.36375902760372975,0.8478371170364883,-0.007701260480841854,computed
83,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,RandomizedSmoothing,RandomizedSmoothing,GRU,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,a821a9e98c12454bb58f62ed3ab0772a,,GRU,1806770612,MSE,0.20951959490776062,0.253095389842502,0.22642611841505642,0.2829824990930196,0.20813137292861938,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2513725227309727,1.2264219710469833,1.2957875839004827,1.123591441474896,1.1108552285876325,1.1380596083307593,0.3541165237787471,0.33681386918259404,0.37884441481852127,0.31795671406809434,0.2996335810352699,0.3376167722855774,0.3541165237787471,attenuation,10000,winner_pool,0.7900606046760177,0.789083850752327,0.31795671406809434,0.8900032192193791,0.012919997366283631,computed
